3,2012-05-02 18:11:01,2012-05-02 18:11:31
2,2012-05-02 18:12:01,2012-05-02 18:21:01
3,2012-05-02 18:21:31,2012-05-02 18:23:31
0,2012-05-02 18:24:01,2012-05-02 18:24:31
0,2012-05-02 23:25:56,2012-05-02 23:30:56
1,2012-05-02 23:31:26,2012-05-02 23:35:26
2,2012-05-02 23:35:56,2012-05-02 23:36:26
1,2012-05-02 23:36:56,2012-05-02 23:39:26
2,2012-05-02 23:39:56,2012-05-02 23:41:56
3,2012-05-02 23:42:26,2012-05-02 23:47:56
4,2012-05-02 23:48:26,2012-05-02 23:48:56
3,2012-05-02 23:49:26,2012-05-02 23:49:56
4,2012-05-02 23:49:56,2012-05-03 00:11:56
3,2012-05-03 00:12:26,2012-05-03 00:14:26
4,2012-05-03 00:14:56,2012-05-03 00:16:26
3,2012-05-03 00:16:56,2012-05-03 00:20:26
4,2012-05-03 00:20:56,2012-05-03 00:51:56
3,2012-05-03 00:52:26,2012-05-03 00:57:56
2,2012-05-03 00:58:26,2012-05-03 01:35:56
3,2012-05-03 01:36:26,2012-05-03 02:58:26
2,2012-05-03 02:58:56,2012-05-03 03:06:56
0,2012-05-03 03:07:26,2012-05-03 03:10:26
0,2012-05-03 06:17:27,2012-05-03 06:18:57
1,2012-05-03 06:19:27,2012-05-03 06:20:27
2,2012-05-03 06:20:57,2012-05-03 07:06:57
3,2012-05-03 07:07:27,2012-05-03 07:22:57
6,2012-05-03 07:23:27,2012-05-03 07:24:27
3,2012-05-03 07:24:57,2012-05-03 07:26:27
6,2012-05-03 07:26:57,2012-05-03 07:27:27
4,2012-05-03 07:27:27,2012-05-03 07:31:57
6,2012-05-03 07:32:27,2012-05-03 07:32:57
2,2012-05-03 07:32:57,2012-05-03 07:33:57
3,2012-05-03 07:34:27,2012-05-03 07:40:57
2,2012-05-03 07:41:27,2012-05-03 07:41:57
3,2012-05-03 07:42:27,2012-05-03 07:49:57
1,2012-05-03 07:50:27,2012-05-03 07:50:57
0,2012-05-03 07:50:57,2012-05-03 10:50:57
0,2012-05-03 13:23:12,2012-05-03 13:25:42
1,2012-05-03 13:26:12,2012-05-03 13:30:42
2,2012-05-03 13:31:12,2012-05-03 13:37:42
3,2012-05-03 13:38:12,2012-05-03 13:47:42
4,2012-05-03 13:48:12,2012-05-03 13:53:42
1,2012-05-03 13:54:12,2012-05-03 13:55:42
0,2012-05-03 13:56:12,2012-05-03 14:17:42
0,2012-05-03 17:19:47,2012-05-03 17:23:47
1,2012-05-03 17:24:17,2012-05-03 17:37:47
2,2012-05-03 17:38:17,2012-05-03 17:39:47
3,2012-05-03 17:40:17,2012-05-03 17:44:17
0,2012-05-04 00:14:57,2012-05-04 00:18:57
1,2012-05-04 00:19:27,2012-05-04 00:23:27
2,2012-05-04 00:23:57,2012-05-04 00:25:57
3,2012-05-04 00:26:27,2012-05-04 00:34:57
4,2012-05-04 00:35:27,2012-05-04 00:49:57
3,2012-05-04 00:50:27,2012-05-04 00:51:27
4,2012-05-04 00:51:57,2012-05-04 01:12:57
3,2012-05-04 01:13:27,2012-05-04 01:14:57
4,2012-05-04 01:15:27,2012-05-04 01:23:27
2,2012-05-04 01:23:57,2012-05-04 01:25:27
3,2012-05-04 01:25:57,2012-05-04 01:26:27
4,2012-05-04 01:26:27,2012-05-04 01:26:57
2,2012-05-04 01:26:57,2012-05-04 01:54:27
3,2012-05-04 01:54:57,2012-05-04 01:56:27
2,2012-05-04 01:56:57,2012-05-04 01:57:57
3,2012-05-04 01:58:27,2012-05-04 02:22:27
4,2012-05-04 02:22:57,2012-05-04 02:24:27
3,2012-05-04 02:24:57,2012-05-04 02:25:27
4,2012-05-04 02:25:27,2012-05-04 02:25:57
3,2012-05-04 02:25:57,2012-05-04 02:28:27
4,2012-05-04 02:28:57,2012-05-04 02:29:27
3,2012-05-04 02:29:27,2012-05-04 02:36:27
4,2012-05-04 02:36:57,2012-05-04 02:37:57
3,2012-05-04 02:38:27,2012-05-04 02:40:57
4,2012-05-04 02:41:27,2012-05-04 02:41:57
3,2012-05-04 02:41:57,2012-05-04 02:52:27
4,2012-05-04 02:52:57,2012-05-04 02:54:57
3,2012-05-04 02:55:27,2012-05-04 02:56:27
4,2012-05-04 02:56:57,2012-05-04 03:00:57
3,2012-05-04 03:01:27,2012-05-04 03:02:27
4,2012-05-04 03:02:57,2012-05-04 03:03:57
3,2012-05-04 03:04:27,2012-05-04 03:07:57
4,2012-05-04 03:08:27,2012-05-04 03:13:57
3,2012-05-04 03:14:27,2012-05-04 03:14:57
4,2012-05-04 03:15:27,2012-05-04 03:15:57
3,2012-05-04 03:16:27,2012-05-04 03:18:27
2,2012-05-04 03:18:57,2012-05-04 03:34:57
0,2012-05-04 03:35:27,2012-05-04 03:39:27
0,2012-05-04 06:39:07,2012-05-04 06:42:37
1,2012-05-04 06:43:07,2012-05-04 06:44:07
2,2012-05-04 06:44:37,2012-05-04 06:49:07
3,2012-05-04 06:49:37,2012-05-04 06:50:07
2,2012-05-04 06:50:07,2012-05-04 06:50:37
3,2012-05-04 06:51:07,2012-05-04 06:51:37
2,2012-05-04 06:51:37,2012-05-04 06:53:07
3,2012-05-04 06:53:37,2012-05-04 07:15:07
6,2012-05-04 07:15:37,2012-05-04 07:19:37
1,2012-05-04 07:20:07,2012-05-04 07:20:37
2,2012-05-04 07:21:07,2012-05-04 07:23:37
3,2012-05-04 07:24:07,2012-05-04 07:28:07
0,2012-05-04 07:28:37,2012-05-04 10:28:37
0,2012-05-04 14:27:49,2012-05-04 14:29:49
1,2012-05-04 14:30:19,2012-05-04 14:34:19
2,2012-05-04 14:34:49,2012-05-04 14:38:19
3,2012-05-04 14:38:49,2012-05-04 14:51:49
4,2012-05-04 14:52:19,2012-05-04 15:02:49
0,2012-05-04 15:03:19,2012-05-04 15:22:19
0,2012-05-04 19:23:45,2012-05-04 19:26:45
1,2012-05-04 19:27:15,2012-05-04 19:36:15
2,2012-05-04 19:36:45,2012-05-04 19:37:45
1,2012-05-04 19:38:15,2012-05-04 19:40:15
2,2012-05-04 19:40:45,2012-05-04 19:44:45
3,2012-05-04 19:45:15,2012-05-04 19:53:45
4,2012-05-04 19:54:15,2012-05-04 19:58:45
0,2012-05-04 19:59:15,2012-05-04 19:59:45
0,2012-05-04 23:33:32,2012-05-04 23:36:32
1,2012-05-04 23:37:02,2012-05-04 23:38:32
2,2012-05-04 23:39:02,2012-05-04 23:40:32
3,2012-05-04 23:41:02,2012-05-04 23:51:32
4,2012-05-04 23:52:02,2012-05-05 00:13:02
3,2012-05-05 00:13:32,2012-05-05 00:14:02
4,2012-05-05 00:14:32,2012-05-05 00:38:32
3,2012-05-05 00:39:02,2012-05-05 00:40:32
2,2012-05-05 00:41:02,2012-05-05 01:01:02
3,2012-05-05 01:01:32,2012-05-05 01:02:02
2,2012-05-05 01:02:02,2012-05-05 01:02:32
3,2012-05-05 01:02:32,2012-05-05 01:29:32
4,2012-05-05 01:30:02,2012-05-05 01:33:02
3,2012-05-05 01:33:32,2012-05-05 01:34:32
4,2012-05-05 01:35:02,2012-05-05 01:36:02
2,2012-05-05 01:36:32,2012-05-05 01:38:02
3,2012-05-05 01:38:32,2012-05-05 02:22:02
2,2012-05-05 02:22:32,2012-05-05 02:59:02
3,2012-05-05 02:59:32,2012-05-05 03:24:32
4,2012-05-05 03:25:02,2012-05-05 03:25:32
3,2012-05-05 03:26:02,2012-05-05 03:44:32
2,2012-05-05 03:45:02,2012-05-05 03:45:32
0,2012-05-05 03:45:32,2012-05-05 06:46:02
0,2012-05-05 11:55:40,2012-05-05 11:59:10
0,2012-05-06 12:00:00,2012-05-06 12:03:30
0,2012-05-05 15:12:28,2012-05-05 15:13:58
1,2012-05-05 15:14:28,2012-05-05 15:16:28
2,2012-05-05 15:16:58,2012-05-05 15:25:58
3,2012-05-05 15:26:28,2012-05-05 15:32:28
6,2012-05-05 15:32:58,2012-05-05 15:33:28
4,2012-05-05 15:33:28,2012-05-05 15:40:58
2,2012-05-05 15:41:28,2012-05-05 15:42:58
1,2012-05-05 15:43:28,2012-05-05 15:44:28
2,2012-05-05 15:44:58,2012-05-05 15:45:58
3,2012-05-05 15:46:28,2012-05-05 15:52:28
2,2012-05-05 15:52:58,2012-05-05 15:53:58
3,2012-05-05 15:54:28,2012-05-05 16:02:28
1,2012-05-05 16:02:58,2012-05-05 16:03:28
0,2012-05-05 16:03:58,2012-05-05 19:01:58
0,2012-05-05 23:53:53,2012-05-05 23:56:53
1,2012-05-05 23:57:23,2012-05-06 00:02:53
2,2012-05-06 00:03:23,2012-05-06 00:05:23
3,2012-05-06 00:05:53,2012-05-06 00:22:23
4,2012-05-06 00:22:53,2012-05-06 01:33:53
1,2012-05-06 01:34:23,2012-05-06 01:35:23
2,2012-05-06 01:35:53,2012-05-06 01:36:23
3,2012-05-06 01:36:23,2012-05-06 01:37:53
2,2012-05-06 01:38:23,2012-05-06 02:12:23
3,2012-05-06 02:12:53,2012-05-06 02:32:53
4,2012-05-06 02:33:23,2012-05-06 02:36:23
3,2012-05-06 02:36:53,2012-05-06 02:47:23
4,2012-05-06 02:47:53,2012-05-06 02:48:23
3,2012-05-06 02:48:23,2012-05-06 02:48:53
4,2012-05-06 02:49:23,2012-05-06 02:49:53
3,2012-05-06 02:49:53,2012-05-06 02:51:23
4,2012-05-06 02:51:53,2012-05-06 02:52:23
3,2012-05-06 02:52:53,2012-05-06 03:10:53
2,2012-05-06 03:11:23,2012-05-06 03:44:53
0,2012-05-06 03:45:23,2012-05-06 03:48:23
0,2012-05-06 08:07:57,2012-05-06 08:09:57
1,2012-05-06 08:10:27,2012-05-06 08:14:57
2,2012-05-06 08:15:27,2012-05-06 08:18:57
3,2012-05-06 08:19:27,2012-05-06 08:21:27
2,2012-05-06 08:21:57,2012-05-06 08:22:27
3,2012-05-06 08:22:57,2012-05-06 08:31:57
2,2012-05-06 08:32:27,2012-05-06 08:33:27
3,2012-05-06 08:33:57,2012-05-06 08:39:27
6,2012-05-06 08:39:57,2012-05-06 08:42:27
3,2012-05-06 08:42:57,2012-05-06 08:43:27
6,2012-05-06 08:43:27,2012-05-06 08:43:57
1,2012-05-06 08:43:57,2012-05-06 08:45:27
2,2012-05-06 08:45:57,2012-05-06 08:47:57
3,2012-05-06 08:48:27,2012-05-06 08:57:27
0,2012-05-06 12:59:32,2012-05-06 13:03:32
1,2012-05-06 13:04:02,2012-05-06 13:05:32
2,2012-05-06 13:06:02,2012-05-06 13:10:32
3,2012-05-06 13:11:02,2012-05-06 13:13:32
2,2012-05-06 13:14:02,2012-05-06 13:20:02
3,2012-05-06 13:20:32,2012-05-06 13:27:32
4,2012-05-06 13:28:02,2012-05-06 13:36:32
0,2012-05-06 13:37:02,2012-05-06 16:38:02
0,2012-05-06 17:56:15,2012-05-06 18:01:45
1,2012-05-06 18:02:15,2012-05-06 18:05:45
2,2012-05-06 18:06:15,2012-05-06 18:09:15
3,2012-05-06 18:09:45,2012-05-06 18:15:15
2,2012-05-06 18:15:45,2012-05-06 18:17:15
3,2012-05-06 18:17:45,2012-05-06 18:25:15
4,2012-05-06 18:25:45,2012-05-06 18:26:45
6,2012-05-06 18:27:15,2012-05-06 18:27:45
3,2012-05-06 18:27:45,2012-05-06 18:28:45
6,2012-05-06 18:29:15,2012-05-06 18:29:45
4,2012-05-06 18:29:45,2012-05-06 18:30:15
3,2012-05-06 18:30:45,2012-05-06 18:31:15
1,2012-05-06 18:31:15,2012-05-06 18:31:45
0,2012-05-06 18:32:15,2012-05-06 18:50:45
0,2012-05-06 23:37:19,2012-05-06 23:38:49
1,2012-05-06 23:39:19,2012-05-06 23:44:19
2,2012-05-06 23:44:49,2012-05-06 23:47:19
3,2012-05-06 23:47:49,2012-05-06 23:59:49
4,2012-05-07 00:00:19,2012-05-07 00:43:49
3,2012-05-07 00:44:19,2012-05-07 00:48:49
2,2012-05-07 00:49:19,2012-05-07 01:19:49
3,2012-05-07 01:20:19,2012-05-07 01:34:19
0,2012-05-07 01:34:49,2012-05-07 01:37:19
3,2012-05-07 01:37:49,2012-05-07 01:44:49
2,2012-05-07 01:45:19,2012-05-07 01:45:49
3,2012-05-07 01:45:49,2012-05-07 01:46:19
4,2012-05-07 01:46:49,2012-05-07 01:50:49
3,2012-05-07 01:51:19,2012-05-07 01:53:19
4,2012-05-07 01:53:49,2012-05-07 01:57:19
3,2012-05-07 01:57:49,2012-05-07 02:01:19
4,2012-05-07 02:01:49,2012-05-07 02:02:19
3,2012-05-07 02:02:19,2012-05-07 02:02:49
4,2012-05-07 02:03:19,2012-05-07 02:03:49
3,2012-05-07 02:03:49,2012-05-07 02:09:49
4,2012-05-07 02:10:19,2012-05-07 02:15:49
3,2012-05-07 02:16:19,2012-05-07 02:20:19
4,2012-05-07 02:20:49,2012-05-07 02:22:19
3,2012-05-07 02:22:49,2012-05-07 02:24:49
2,2012-05-07 02:25:19,2012-05-07 02:29:19
3,2012-05-07 02:29:49,2012-05-07 02:30:19
2,2012-05-07 02:30:19,2012-05-07 02:30:49
3,2012-05-07 02:30:49,2012-05-07 02:31:19
2,2012-05-07 02:31:19,2012-05-07 02:57:49
3,2012-05-07 02:58:19,2012-05-07 02:59:49
2,2012-05-07 03:00:19,2012-05-07 03:02:49
0,2012-05-07 06:10:22,2012-05-07 06:14:52
1,2012-05-07 06:15:22,2012-05-07 06:16:22
2,2012-05-07 06:16:52,2012-05-07 06:20:52
3,2012-05-07 06:21:22,2012-05-07 06:21:52
2,2012-05-07 06:21:52,2012-05-07 06:44:52
3,2012-05-07 06:45:22,2012-05-07 06:50:52
6,2012-05-07 06:51:22,2012-05-07 06:51:52
2,2012-05-07 06:51:52,2012-05-07 06:54:22
3,2012-05-07 06:54:52,2012-05-07 06:59:22
0,2012-05-07 06:59:52,2012-05-07 09:59:52
0,2012-05-07 12:28:44,2012-05-07 12:31:44
1,2012-05-07 12:32:14,2012-05-07 12:35:14
2,2012-05-07 12:35:44,2012-05-07 12:36:14
1,2012-05-07 12:36:44,2012-05-07 12:42:44
2,2012-05-07 12:43:14,2012-05-07 12:45:14
3,2012-05-07 12:45:44,2012-05-07 12:53:44
4,2012-05-07 12:54:14,2012-05-07 13:03:44
0,2012-05-07 13:04:14,2012-05-07 13:23:14
0,2012-05-07 16:54:42,2012-05-07 16:58:42
1,2012-05-07 16:59:12,2012-05-07 17:04:12
2,2012-05-07 17:04:42,2012-05-07 17:06:12
3,2012-05-07 17:06:42,2012-05-07 17:09:42
2,2012-05-07 17:10:12,2012-05-07 17:11:12
3,2012-05-07 17:11:42,2012-05-07 17:18:42
4,2012-05-07 17:19:12,2012-05-07 17:25:42
2,2012-05-07 17:26:12,2012-05-07 17:28:42
3,2012-05-07 17:29:12,2012-05-07 17:29:42
0,2012-05-07 17:30:12,2012-05-07 17:30:42
0,2012-05-07 23:14:35,2012-05-07 23:18:35
1,2012-05-07 23:19:05,2012-05-07 23:30:05
2,2012-05-07 23:30:35,2012-05-07 23:32:35
3,2012-05-07 23:33:05,2012-05-07 23:41:35
4,2012-05-07 23:42:05,2012-05-07 23:58:05
3,2012-05-07 23:58:35,2012-05-08 00:05:35
4,2012-05-08 00:06:05,2012-05-08 00:06:35
3,2012-05-08 00:07:05,2012-05-08 00:10:05
4,2012-05-08 00:10:35,2012-05-08 00:20:05
3,2012-05-08 00:20:35,2012-05-08 00:21:05
4,2012-05-08 00:21:05,2012-05-08 00:24:05
3,2012-05-08 00:24:35,2012-05-08 00:25:35
2,2012-05-08 00:26:05,2012-05-08 00:38:05
3,2012-05-08 00:38:35,2012-05-08 00:39:05
2,2012-05-08 00:39:35,2012-05-08 00:41:05
3,2012-05-08 00:41:35,2012-05-08 00:43:05
2,2012-05-08 00:43:35,2012-05-08 00:50:05
3,2012-05-08 00:50:35,2012-05-08 01:33:05
4,2012-05-08 01:33:35,2012-05-08 01:34:05
3,2012-05-08 01:34:35,2012-05-08 01:40:35
4,2012-05-08 01:41:05,2012-05-08 01:43:35
3,2012-05-08 01:44:05,2012-05-08 01:48:35
4,2012-05-08 01:49:05,2012-05-08 01:49:35
3,2012-05-08 01:49:35,2012-05-08 01:53:05
4,2012-05-08 01:53:35,2012-05-08 01:54:05
3,2012-05-08 01:54:35,2012-05-08 01:55:05
4,2012-05-08 01:55:35,2012-05-08 01:58:35
3,2012-05-08 01:59:05,2012-05-08 02:07:05
2,2012-05-08 02:07:35,2012-05-08 02:21:35
3,2012-05-08 02:22:05,2012-05-08 02:29:05
2,2012-05-08 02:29:35,2012-05-08 02:33:35
3,2012-05-08 02:34:05,2012-05-08 02:39:05
0,2012-05-08 06:21:08,2012-05-08 06:26:38
1,2012-05-08 06:27:08,2012-05-08 06:29:08
2,2012-05-08 06:29:38,2012-05-08 06:31:08
3,2012-05-08 06:31:38,2012-05-08 06:32:08
2,2012-05-08 06:32:08,2012-05-08 07:01:38
1,2012-05-08 07:02:08,2012-05-08 07:03:08
2,2012-05-08 07:03:38,2012-05-08 07:07:08
3,2012-05-08 07:07:38,2012-05-08 07:08:38
2,2012-05-08 07:09:08,2012-05-08 07:09:38
3,2012-05-08 07:10:08,2012-05-08 07:11:38
2,2012-05-08 07:12:08,2012-05-08 07:12:38
3,2012-05-08 07:12:38,2012-05-08 07:24:08
6,2012-05-08 07:24:38,2012-05-08 07:26:08
3,2012-05-08 07:26:38,2012-05-08 07:28:38
6,2012-05-08 07:29:08,2012-05-08 07:29:38
4,2012-05-08 07:29:38,2012-05-08 07:31:08
6,2012-05-08 07:31:38,2012-05-08 07:32:08
3,2012-05-08 07:32:08,2012-05-08 07:32:38
4,2012-05-08 07:32:38,2012-05-08 07:36:38
3,2012-05-08 07:37:08,2012-05-08 07:37:38
2,2012-05-08 07:37:38,2012-05-08 07:41:08
3,2012-05-08 07:41:38,2012-05-08 07:52:08
6,2012-05-08 07:52:38,2012-05-08 07:53:08
4,2012-05-08 07:53:08,2012-05-08 07:53:38
0,2012-05-08 07:53:38,2012-05-08 10:53:38
0,2012-05-08 13:49:03,2012-05-08 13:52:33
1,2012-05-08 13:53:03,2012-05-08 13:59:33
2,2012-05-08 14:00:03,2012-05-08 14:02:03
3,2012-05-08 14:02:33,2012-05-08 14:06:33
2,2012-05-08 14:07:03,2012-05-08 14:10:03
3,2012-05-08 14:10:33,2012-05-08 14:17:33
6,2012-05-08 14:18:03,2012-05-08 14:18:33
4,2012-05-08 14:18:33,2012-05-08 14:21:03
0,2012-05-08 14:21:33,2012-05-08 14:43:33
0,2012-05-08 18:35:13,2012-05-08 19:09:43
0,2012-05-08 21:16:21,2012-05-08 21:17:21
1,2012-05-08 21:17:51,2012-05-08 21:26:21
2,2012-05-08 21:26:51,2012-05-08 21:30:21
3,2012-05-08 21:30:51,2012-05-08 21:38:21
4,2012-05-08 21:38:51,2012-05-08 21:47:21
0,2012-05-08 21:47:51,2012-05-08 22:05:51
0,2012-05-08 23:45:48,2012-05-08 23:50:48
1,2012-05-08 23:51:18,2012-05-08 23:59:48
2,2012-05-09 00:00:18,2012-05-09 00:03:18
3,2012-05-09 00:03:48,2012-05-09 00:12:48
4,2012-05-09 00:13:18,2012-05-09 00:19:48
3,2012-05-09 00:20:18,2012-05-09 00:24:18
4,2012-05-09 00:24:48,2012-05-09 00:56:48
3,2012-05-09 00:57:18,2012-05-09 00:58:18
2,2012-05-09 00:58:48,2012-05-09 01:10:18
3,2012-05-09 01:10:48,2012-05-09 01:13:18
2,2012-05-09 01:13:48,2012-05-09 01:14:18
3,2012-05-09 01:14:48,2012-05-09 01:32:48
1,2012-05-09 01:33:18,2012-05-09 01:34:18
3,2012-05-09 01:34:48,2012-05-09 01:52:48
4,2012-05-09 01:53:18,2012-05-09 01:53:48
3,2012-05-09 01:54:18,2012-05-09 02:15:48
2,2012-05-09 02:16:18,2012-05-09 02:45:48
3,2012-05-09 02:46:18,2012-05-09 03:21:18
0,2012-05-09 15:20:24,2012-05-09 15:24:54
4,2012-05-09 15:25:24,2012-05-09 15:26:24
3,2012-05-09 15:26:54,2012-05-09 15:27:24
2,2012-05-09 15:27:54,2012-05-09 15:28:24
3,2012-05-09 15:28:24,2012-05-09 15:30:24
2,2012-05-09 15:30:54,2012-05-09 15:31:24
3,2012-05-09 15:31:24,2012-05-09 15:48:24
4,2012-05-09 15:48:54,2012-05-09 15:58:24
3,2012-05-09 15:58:54,2012-05-09 16:00:54
4,2012-05-09 16:01:24,2012-05-09 16:05:24
3,2012-05-09 16:05:54,2012-05-09 16:07:24
4,2012-05-09 16:07:54,2012-05-09 16:08:24
3,2012-05-09 16:08:24,2012-05-09 16:08:54
4,2012-05-09 16:08:54,2012-05-09 16:09:24
3,2012-05-09 16:09:24,2012-05-09 16:09:54
2,2012-05-09 16:10:24,2012-05-09 16:12:24
3,2012-05-09 16:12:54,2012-05-09 16:25:54
4,2012-05-09 16:26:24,2012-05-09 16:27:24
3,2012-05-09 16:27:54,2012-05-09 16:31:24
4,2012-05-09 16:31:54,2012-05-09 16:32:24
3,2012-05-09 16:32:24,2012-05-09 16:35:24
4,2012-05-09 16:35:54,2012-05-09 16:42:24
3,2012-05-09 16:42:54,2012-05-09 16:48:24
2,2012-05-09 16:48:54,2012-05-09 17:07:54
1,2012-05-09 17:08:24,2012-05-09 17:10:54
0,2012-05-09 17:11:24,2012-05-09 20:06:54
0,2012-05-09 22:28:26,2012-05-09 22:30:56
1,2012-05-09 22:31:26,2012-05-09 22:32:56
0,2012-05-09 23:29:47,2012-05-09 23:38:47
4,2012-05-09 23:39:17,2012-05-09 23:39:47
2,2012-05-09 23:40:17,2012-05-09 23:42:17
3,2012-05-09 23:42:47,2012-05-09 23:43:17
2,2012-05-09 23:43:47,2012-05-09 23:44:17
6,2012-05-09 23:44:17,2012-05-09 23:44:47
4,2012-05-09 23:44:47,2012-05-09 23:47:17
3,2012-05-09 23:47:47,2012-05-09 23:51:17
4,2012-05-09 23:51:47,2012-05-09 23:53:17
6,2012-05-09 23:53:47,2012-05-09 23:54:17
3,2012-05-09 23:54:17,2012-05-09 23:56:17
6,2012-05-09 23:56:47,2012-05-09 23:58:47
3,2012-05-09 23:59:17,2012-05-10 00:10:17
2,2012-05-10 00:10:47,2012-05-10 00:15:17
3,2012-05-10 00:15:47,2012-05-10 00:47:47
6,2012-05-10 00:48:17,2012-05-10 00:48:47
0,2012-05-10 00:49:17,2012-05-10 03:47:17
0,2012-05-10 07:24:09,2012-05-10 07:27:39
1,2012-05-10 07:28:09,2012-05-10 07:30:09
2,2012-05-10 07:30:39,2012-05-10 07:41:09
3,2012-05-10 07:41:39,2012-05-10 07:43:39
2,2012-05-10 07:44:09,2012-05-10 07:50:39
3,2012-05-10 07:51:09,2012-05-10 07:56:39
6,2012-05-10 07:57:09,2012-05-10 07:57:39
3,2012-05-10 07:58:09,2012-05-10 07:59:09
2,2012-05-10 07:59:39,2012-05-10 08:00:09
3,2012-05-10 08:00:39,2012-05-10 08:03:39
2,2012-05-10 08:04:09,2012-05-10 08:10:09
3,2012-05-10 08:10:39,2012-05-10 08:11:39
2,2012-05-10 08:12:09,2012-05-10 08:13:09
3,2012-05-10 08:13:39,2012-05-10 08:17:09
6,2012-05-10 08:17:39,2012-05-10 08:18:09
4,2012-05-10 08:18:39,2012-05-10 08:19:09
6,2012-05-10 08:19:39,2012-05-10 08:20:09
3,2012-05-10 08:20:09,2012-05-10 08:29:39
0,2012-05-10 08:30:09,2012-05-10 11:27:39
0,2012-05-11 00:07:21,2012-05-11 00:08:51
1,2012-05-11 00:09:21,2012-05-11 00:12:21
2,2012-05-11 00:12:51,2012-05-11 00:13:51
3,2012-05-11 00:14:21,2012-05-11 00:18:51
4,2012-05-11 00:19:21,2012-05-11 00:58:51
3,2012-05-11 00:59:21,2012-05-11 01:03:21
2,2012-05-11 01:03:51,2012-05-11 01:13:51
3,2012-05-11 01:14:21,2012-05-11 01:23:21
4,2012-05-11 01:23:51,2012-05-11 01:24:51
3,2012-05-11 01:25:21,2012-05-11 01:27:21
4,2012-05-11 01:27:51,2012-05-11 01:30:51
3,2012-05-11 01:31:21,2012-05-11 01:31:51
4,2012-05-11 01:31:51,2012-05-11 01:32:21
3,2012-05-11 01:32:51,2012-05-11 01:33:21
4,2012-05-11 01:33:21,2012-05-11 01:33:51
3,2012-05-11 01:33:51,2012-05-11 01:34:21
4,2012-05-11 01:34:51,2012-05-11 01:35:21
3,2012-05-11 01:35:51,2012-05-11 01:36:21
4,2012-05-11 01:36:21,2012-05-11 01:36:51
3,2012-05-11 01:36:51,2012-05-11 01:39:21
4,2012-05-11 01:39:51,2012-05-11 01:42:21
3,2012-05-11 01:42:51,2012-05-11 01:45:21
4,2012-05-11 01:45:51,2012-05-11 01:47:21
3,2012-05-11 01:47:51,2012-05-11 01:50:21
4,2012-05-11 01:50:51,2012-05-11 01:59:21
3,2012-05-11 01:59:51,2012-05-11 02:00:21
4,2012-05-11 02:00:51,2012-05-11 02:07:51
3,2012-05-11 02:08:21,2012-05-11 02:09:51
4,2012-05-11 02:10:21,2012-05-11 02:11:21
3,2012-05-11 02:11:51,2012-05-11 02:12:51
4,2012-05-11 02:13:21,2012-05-11 02:27:21
3,2012-05-11 02:27:51,2012-05-11 02:30:51
4,2012-05-11 02:31:21,2012-05-11 02:33:21
3,2012-05-11 02:33:51,2012-05-11 02:34:21
2,2012-05-11 02:34:21,2012-05-11 03:10:51
3,2012-05-11 03:11:21,2012-05-11 03:11:51
2,2012-05-11 03:11:51,2012-05-11 03:12:21
3,2012-05-11 03:12:21,2012-05-11 03:12:51
2,2012-05-11 03:13:21,2012-05-11 03:16:21
3,2012-05-11 03:16:51,2012-05-11 03:35:51
4,2012-05-11 03:36:21,2012-05-11 03:39:21
3,2012-05-11 03:39:51,2012-05-11 03:44:51
4,2012-05-11 03:45:21,2012-05-11 03:50:51
3,2012-05-11 03:51:21,2012-05-11 04:03:51
4,2012-05-11 04:04:21,2012-05-11 04:05:51
3,2012-05-11 04:06:21,2012-05-11 04:10:51
4,2012-05-11 04:11:21,2012-05-11 04:12:21
3,2012-05-11 04:12:51,2012-05-11 04:14:21
4,2012-05-11 04:14:51,2012-05-11 04:15:21
3,2012-05-11 04:15:21,2012-05-11 04:15:51
4,2012-05-11 04:15:51,2012-05-11 04:25:51
1,2012-05-11 04:26:21,2012-05-11 04:26:51
3,2012-05-11 04:27:21,2012-05-11 04:44:21
2,2012-05-11 04:44:51,2012-05-11 04:57:51
3,2012-05-11 04:58:21,2012-05-11 04:58:51
2,2012-05-11 04:58:51,2012-05-11 05:07:21
3,2012-05-11 05:07:51,2012-05-11 05:53:51
2,2012-05-11 05:54:21,2012-05-11 05:54:51
3,2012-05-11 05:55:21,2012-05-11 06:11:51
0,2012-05-13 03:06:12,2012-05-13 03:11:42
1,2012-05-13 03:12:12,2012-05-13 03:16:42
2,2012-05-13 03:17:12,2012-05-13 03:18:42
6,2012-05-13 03:19:12,2012-05-13 03:19:42
3,2012-05-13 03:19:42,2012-05-13 03:21:12
6,2012-05-13 03:21:42,2012-05-13 03:22:12
4,2012-05-13 03:22:12,2012-05-13 03:22:42
6,2012-05-13 03:23:12,2012-05-13 03:24:12
3,2012-05-13 03:24:42,2012-05-13 03:26:42
6,2012-05-13 03:27:12,2012-05-13 03:27:42
3,2012-05-13 03:28:12,2012-05-13 03:30:12
4,2012-05-13 03:30:42,2012-05-13 03:37:12
6,2012-05-13 03:37:42,2012-05-13 03:38:12
3,2012-05-13 03:38:12,2012-05-13 03:39:12
6,2012-05-13 03:39:42,2012-05-13 03:40:42
4,2012-05-13 03:41:12,2012-05-13 03:41:42
6,2012-05-13 03:41:42,2012-05-13 03:42:12
3,2012-05-13 03:42:12,2012-05-13 03:42:42
6,2012-05-13 03:42:42,2012-05-13 03:43:42
